"maille";"LAT";"LON";"ALT"
3110;47.8545;7.31098;225
3111;47.8499;7.41765;221
3112;47.8452;7.5243;217
3113;47.8404;7.63093;255
3114;47.8355;7.73755;556
3115;47.8305;7.84414;902
3116;47.8254;7.95071;944
3117;47.8203;8.05726;1078
3118;47.815;8.16379;1042
3119;47.8096;8.27029;922
3120;47.8041;8.37678;775
3121;47.7985;8.48324;643
3122;47.7929;8.58969;729
3123;47.7871;8.6961;559
3124;47.7812;8.8025;502
3125;47.7753;8.90887;450
3126;47.7692;9.01522;478
3127;47.7631;9.12154;453
3128;47.7568;9.22784;450
3129;47.7505;9.33411;475
3130;47.744;9.44036;534
3131;47.7375;9.54658;463
3132;47.7309;9.65277;579
3133;47.7241;9.75894;619
3134;47.7173;9.86508;636
3135;47.7104;9.97119;681
3136;47.7378;-3.58785;2
3137;47.7432;-3.48149;21
3138;47.7485;-3.3751;20
3139;47.7537;-3.26869;26
3140;47.7587;-3.16227;20
3141;47.7637;-3.05582;55
3142;47.7686;-2.94935;63
3143;47.7734;-2.84286;91
3144;47.7781;-2.73636;102
3145;47.7827;-2.62983;89
3146;47.7872;-2.52329;83
3147;47.7916;-2.41673;59
3148;47.7959;-2.31015;50
3149;47.8001;-2.20356;55
3150;47.8042;-2.09695;35
3151;47.8082;-1.99032;50
3152;47.8121;-1.88367;47
3153;47.8159;-1.77701;34
3154;47.8196;-1.67034;77
3155;47.8232;-1.56365;71
3156;47.8268;-1.45694;69
3157;47.8302;-1.35022;89
3158;47.8335;-1.24349;90
3159;47.8367;-1.13675;90
3160;47.8399;-1.02999;72
3161;47.8429;-0.92322;59
3162;47.8459;-0.81644;75
3163;47.8487;-0.70964;67
3164;47.8514;-0.60284;80
3165;47.8541;-0.49602;85
3166;47.8566;-0.38919;52
3167;47.8591;-0.28236;57
3168;47.8614;-0.17551;48
3169;47.8637;-0.06866;54
3170;47.8658;0.03821;52
3171;47.8679;0.14508;56
3172;47.8698;0.25196;73
3173;47.8717;0.35885;134
3174;47.8734;0.46575;127
3175;47.8751;0.57265;146
3176;47.8767;0.67956;140
3177;47.8781;0.78648;117
3178;47.8795;0.8934;149
3179;47.8808;1.00032;142
3180;47.882;1.10726;133
3181;47.883;1.21419;128
3182;47.884;1.32113;136
3183;47.8849;1.42808;133
3184;47.8857;1.53503;125
3185;47.8864;1.64198;112
3186;47.8869;1.74893;106
3187;47.8874;1.85588;103
3188;47.8878;1.96284;100
3189;47.8881;2.0698;106
3190;47.8883;2.17676;117
3191;47.8884;2.28372;128
3192;47.8884;2.39068;132
3193;47.8883;2.49764;126
3194;47.8881;2.6046;116
3195;47.8878;2.71156;110
3196;47.8874;2.81852;123
3197;47.8869;2.92547;166
3198;47.8864;3.03242;174
3199;47.8857;3.13937;180
3200;47.8849;3.24632;205
3201;47.884;3.35327;149
3202;47.883;3.46021;140
3203;47.882;3.56714;111
3204;47.8808;3.67408;150
3205;47.8795;3.781;172
3206;47.8781;3.88792;211
3207;47.8767;3.99484;206
3208;47.8751;4.10175;226
3209;47.8734;4.20865;279
3210;47.8717;4.31555;246
3211;47.8698;4.42244;242
3212;47.8679;4.52932;237
3213;47.8658;4.63619;269
3214;47.8637;4.74306;325
3215;47.8614;4.84991;355
3216;47.8591;4.95676;365
3217;47.8566;5.0636;391
3218;47.8541;5.17042;425
3219;47.8514;5.27724;421
3220;47.8487;5.38404;385
3221;47.8459;5.49084;345
3222;47.8429;5.59762;297
3223;47.8399;5.70439;300
3224;47.8367;5.81115;264
3225;47.8335;5.91789;240
3226;47.8302;6.02462;261
3227;47.8268;6.13134;268
3228;47.8232;6.23805;258
3229;47.8196;6.34474;299
3230;47.8159;6.45141;353
3231;47.8121;6.55807;442
3232;47.8082;6.66472;556
3233;47.8042;6.77135;845
3234;47.8001;6.87796;834
3235;47.7959;6.98455;663
3236;47.7916;7.09113;436
3237;47.7872;7.19769;285
3238;47.7827;7.30423;242
3239;47.7781;7.41076;235
3240;47.7734;7.51726;228
3241;47.7686;7.62375;368
3242;47.7637;7.73022;795
3243;47.7587;7.83667;763
3244;47.7537;7.94309;903
3245;47.7485;8.0495;999
3246;47.7432;8.15589;908
3247;47.7378;8.26225;811
3248;47.7324;8.36859;657
3249;47.7268;8.47491;529
3250;47.7212;8.58121;606
3251;47.7154;8.68749;465
3252;47.7095;8.79374;448
3253;47.7036;8.89997;514
3254;47.6914;9.11235;426
3255;47.6852;9.21851;409
3256;47.6788;9.32464;427
3257;47.6724;9.43074;418
3258;47.6658;9.53682;421
3259;47.6592;9.64287;512
3260;47.6525;9.7489;544
3261;47.6457;9.8549;612
3262;47.6387;9.96087;688
3263;47.6715;-3.47361;5
3264;47.6767;-3.36737;1
3265;47.6819;-3.2611;8
3266;47.687;-3.15482;14
3267;47.6919;-3.04851;30
3268;47.6968;-2.94219;40
3269;47.7016;-2.83585;47
3270;47.7063;-2.72948;84
3271;47.7109;-2.6231;114
3272;47.7154;-2.5167;93
3273;47.7198;-2.41029;77
3274;47.7241;-2.30385;57
3275;47.7282;-2.1974;38
3276;47.7323;-2.09093;44
3277;47.7364;-1.98445;51
3278;47.7403;-1.87795;52
3279;47.7441;-1.77143;48
3280;47.7478;-1.6649;49
3281;47.7514;-1.55835;60
3282;47.7549;-1.4518;69
3283;47.7583;-1.34522;85
3284;47.7616;-1.23863;89
3285;47.7649;-1.13203;86
3286;47.768;-1.02542;80
3287;47.771;-0.91879;58
3288;47.774;-0.81216;69
3289;47.7768;-0.70551;60
3290;47.7795;-0.59885;63
3291;47.7822;-0.49218;63
3292;47.7847;-0.38549;43
3293;47.7871;-0.2788;45
3294;47.7895;-0.1721;56
3295;47.7917;-0.06539;59
3296;47.7939;0.04133;78
3297;47.7959;0.14806;79
3298;47.7979;0.2548;77
3299;47.7998;0.36154;149
3300;47.8015;0.46829;131
3301;47.8032;0.57505;120
3302;47.8047;0.68181;117
3303;47.8062;0.78858;121
3304;47.8076;0.89536;121
3305;47.8088;1.00214;109
3306;47.81;1.10893;109
3307;47.8111;1.21572;129
3308;47.8121;1.32251;126
3309;47.813;1.42931;132
3310;47.8137;1.53612;120
3311;47.8144;1.64292;103
3312;47.815;1.74973;95
3313;47.8155;1.85654;109
3314;47.8159;1.96335;111
3315;47.8162;2.07016;109
3316;47.8164;2.17698;108
3317;47.8165;2.28379;110
3318;47.8165;2.39061;124
3319;47.8164;2.49742;149
3320;47.8162;2.60424;145
3321;47.8159;2.71105;142
3322;47.8155;2.81786;136
3323;47.815;2.92467;165
3324;47.8144;3.03148;186
3325;47.8137;3.13828;186
3326;47.813;3.24509;224
3327;47.8121;3.35189;191
3328;47.8111;3.45868;171
3329;47.81;3.56547;137
3330;47.8088;3.67226;222
3331;47.8076;3.77904;199
3332;47.8062;3.88582;236
3333;47.8047;3.99259;248
3334;47.8032;4.09935;205
3335;47.8015;4.20611;267
3336;47.7998;4.31286;257
3337;47.7979;4.41961;276
3338;47.7959;4.52634;290
3339;47.7939;4.63307;337
3340;47.7917;4.73979;341
3341;47.7895;4.8465;365
3342;47.7871;4.9532;400
3343;47.7847;5.05989;414
3344;47.7822;5.16657;454
3345;47.7795;5.27325;404
3346;47.7768;5.37991;366
3347;47.774;5.48656;334
3348;47.771;5.59319;327
3349;47.768;5.69982;343
3350;47.7649;5.80643;299
3351;47.7616;5.91303;265
3352;47.7583;6.01962;243
3353;47.7549;6.12619;273
3354;47.7514;6.23275;302
3355;47.7478;6.3393;317
3356;47.7441;6.44583;312
3357;47.7403;6.55235;352
3358;47.7364;6.65885;525
3359;47.7323;6.76533;558
3360;47.7282;6.8718;529
3361;47.7241;6.97825;460
3362;47.7198;7.08469;347
3363;47.7154;7.1911;289
3364;47.7109;7.2975;287
3365;47.7063;7.40388;273
3366;47.7016;7.51025;263
3367;47.6968;7.61659;352
3368;47.6919;7.72291;542
3369;47.687;7.82922;541
3370;47.6819;7.9355;804
3371;47.6767;8.04177;873
3372;47.6715;8.14801;718
3373;47.6661;8.25423;564
3374;47.6606;8.36043;465
3375;47.6551;8.46661;479
3376;47.6494;8.57276;469
3377;47.6437;8.6789;444
3378;47.6378;8.785;469
3379;47.6319;8.89109;501
3380;47.6259;8.99715;524
3381;47.6197;9.10319;534
3382;47.6135;9.2092;499
3383;47.6071;9.31519;419
3384;47.6007;9.42115;393
3385;47.5942;9.52709;397
3386;47.5876;9.633;437
3387;47.5808;9.73889;501
3388;47.574;9.84474;752
3389;47.5671;9.95057;794
3390;47.5997;-3.46575;3
3391;47.605;-3.35965;1
3392;47.6152;-3.14739;12
3393;47.6202;-3.04123;20
3394;47.625;-2.93505;19
3395;47.6298;-2.82884;24
3396;47.6345;-2.72263;11
3397;47.6391;-2.61639;41
3398;47.6435;-2.51013;80
3399;47.6479;-2.40386;80
3400;47.6522;-2.29757;69
3401;47.6564;-2.19126;55
3402;47.6605;-2.08493;24
3403;47.6645;-1.97859;29
3404;47.6684;-1.87224;26
3405;47.6722;-1.76587;29
3406;47.6759;-1.65948;40
3407;47.6795;-1.55308;48
3408;47.683;-1.44666;63
3409;47.6865;-1.34023;79
3410;47.6898;-1.23379;86
3411;47.693;-1.12733;68
3412;47.6961;-1.02086;65
3413;47.6991;-0.91438;52
3414;47.7021;-0.80789;50
3415;47.7049;-0.70138;55
3416;47.7076;-0.59487;63
3417;47.7103;-0.48834;44
3418;47.7128;-0.3818;38
3419;47.7152;-0.27525;45
3420;47.7176;-0.1687;56
3421;47.7198;-0.06213;60
3422;47.722;0.04444;65
3423;47.724;0.15103;66
3424;47.726;0.25762;80
3425;47.7278;0.36422;121
3426;47.7296;0.47082;96
3427;47.7312;0.57744;86
3428;47.7328;0.68406;100
3429;47.7343;0.79068;102
3430;47.7356;0.89732;116
3431;47.7369;1.00395;116
3432;47.7381;1.11059;124
3433;47.7392;1.21724;122
3434;47.7401;1.32389;117
3435;47.741;1.43054;114
3436;47.7418;1.5372;103
3437;47.7425;1.64386;92
3438;47.7431;1.75053;108
3439;47.7435;1.85719;114
3440;47.7439;1.96386;120
3441;47.7442;2.07053;128
3442;47.7444;2.1772;139
3443;47.7445;2.28386;134
3444;47.7445;2.39053;130
3445;47.7444;2.4972;134
3446;47.7442;2.60387;152
3447;47.7439;2.71054;165
3448;47.7435;2.81721;163
3449;47.7431;2.92387;173
3450;47.7425;3.03054;199
3451;47.7418;3.1372;210
3452;47.741;3.24385;234
3453;47.7401;3.35051;242
3454;47.7392;3.45716;194
3455;47.7381;3.56381;178
3456;47.7369;3.67045;209
3457;47.7356;3.77708;235
3458;47.7343;3.88372;212
3459;47.7328;3.99034;218
3460;47.7312;4.09696;252
3461;47.7296;4.20358;220
3462;47.7278;4.31018;283
3463;47.726;4.41678;316
3464;47.724;4.52337;346
3465;47.722;4.62996;351
3466;47.7198;4.73653;390
3467;47.7176;4.8431;403
3468;47.7152;4.94965;430
3469;47.7128;5.0562;444
3470;47.7103;5.16274;447
3471;47.7076;5.26927;356
3472;47.7049;5.37578;321
3473;47.7021;5.48229;300
3474;47.6991;5.58878;305
3475;47.6961;5.69526;298
3476;47.693;5.80173;259
3477;47.6898;5.90819;282
3478;47.6865;6.01463;257
3479;47.683;6.12106;263
3480;47.6795;6.22748;275
3481;47.6759;6.33388;327
3482;47.6722;6.44027;307
3483;47.6684;6.54664;312
3484;47.6645;6.65299;401
3485;47.6605;6.75933;404
3486;47.6564;6.86566;393
3487;47.6522;6.97197;362
3488;47.6479;7.07826;338
3489;47.6435;7.18453;305
3490;47.6391;7.29079;330
3491;47.6345;7.39703;334
3492;47.6298;7.50324;262
3493;47.625;7.60944;288
3494;47.6202;7.71563;389
3495;47.6152;7.82179;406
3496;47.6101;7.92793;563
3497;47.605;8.03405;614
3498;47.5997;8.14015;434
3499;47.5943;8.24623;375
3500;47.5889;8.35229;441
3501;47.5834;8.45832;447
3502;47.5777;8.56434;431
3503;47.572;8.67033;446
3504;47.5661;8.77629;440
3505;47.5602;8.88224;448
3506;47.5541;8.98816;527
3507;47.548;9.09405;502
3508;47.5418;9.19992;495
3509;47.5355;9.30577;478
3510;47.529;9.41159;413
3511;47.5225;9.51739;393
3512;47.5159;9.62316;393
3513;47.5092;9.7289;469
3514;47.5024;9.83461;708
3515;47.4955;9.9403;836
3516;47.5434;-3.13998;2
3517;47.5484;-3.03396;1
3518;47.5532;-2.92792;3
3519;47.558;-2.82186;6
3520;47.5627;-2.71579;12
3521;47.5673;-2.60969;16
3522;47.5717;-2.50358;28
3523;47.5761;-2.39745;60
3524;47.5804;-2.2913;41
3525;47.5846;-2.18514;29
3526;47.5887;-2.07895;19
3527;47.5927;-1.97276;35
3528;47.5966;-1.86654;35
3529;47.6004;-1.76031;45
3530;47.6041;-1.65407;44
3531;47.6077;-1.54781;30
3532;47.6112;-1.44154;48
3533;47.6146;-1.33525;57
3534;47.6179;-1.22895;67
3535;47.6211;-1.12264;82
3536;47.6242;-1.01632;65
3537;47.6272;-0.90998;46
3538;47.6302;-0.80363;46
3539;47.633;-0.69727;39
3540;47.6357;-0.59089;49
3541;47.6384;-0.48451;27
3542;47.6409;-0.37812;37
3543;47.6433;-0.27172;47
3544;47.6457;-0.1653;39
3545;47.6479;-0.05888;59
3546;47.6501;0.04755;68
3547;47.6521;0.15399;53
3548;47.654;0.26044;60
3549;47.6559;0.36689;71
3550;47.6577;0.47335;83
3551;47.6593;0.57982;109
3552;47.6609;0.6863;122
3553;47.6623;0.79278;149
3554;47.6637;0.89927;138
3555;47.665;1.00576;123
3556;47.6661;1.11226;124
3557;47.6672;1.21876;116
3558;47.6682;1.32526;109
3559;47.6691;1.43177;97
3560;47.6698;1.53829;90
3561;47.6705;1.6448;102
3562;47.6711;1.75132;106
3563;47.6716;1.85784;112
3564;47.672;1.96436;120
3565;47.6723;2.07089;131
3566;47.6725;2.17741;140
3567;47.6726;2.28394;146
3568;47.6726;2.39046;152
3569;47.6725;2.49699;153
3570;47.6723;2.60351;145
3571;47.672;2.71004;160
3572;47.6716;2.81656;167
3573;47.6711;2.92308;187
3574;47.6705;3.0296;207
3575;47.6698;3.13611;243
3576;47.6691;3.24263;253
3577;47.6682;3.34914;257
3578;47.6672;3.45564;291
3579;47.6661;3.56214;237
3580;47.665;3.66864;163
3581;47.6637;3.77513;199
3582;47.6623;3.88162;243
3583;47.6609;3.9881;249
3584;47.6593;4.09458;294
3585;47.6577;4.20105;280
3586;47.6559;4.30751;287
3587;47.654;4.41396;339
3588;47.6521;4.52041;368
3589;47.6501;4.62685;378
3590;47.6479;4.73328;394
3591;47.6457;4.8397;446
3592;47.6433;4.94612;445
3593;47.6409;5.05252;391
3594;47.6384;5.15891;421
3595;47.6357;5.2653;320
3596;47.633;5.37167;286
3597;47.6302;5.47803;284
3598;47.6272;5.58438;278
3599;47.6242;5.69072;245
3600;47.6211;5.79704;232
3601;47.6179;5.90335;228
3602;47.6146;6.00965;236
3603;47.6112;6.11594;298
3604;47.6077;6.22221;301
3605;47.6041;6.32847;349
3606;47.6004;6.43471;296
3607;47.5966;6.54094;323
3608;47.5927;6.64716;407
3609;47.5887;6.75335;384
3610;47.5846;6.85954;372
3611;47.5804;6.9657;359
3612;47.5761;7.07185;382
3613;47.5717;7.17798;388
3614;47.5673;7.28409;387
3615;47.5627;7.39019;420
3616;47.558;7.49626;339
3617;47.5532;7.60232;284
3618;47.5484;7.70836;346
3619;47.5434;7.81438;365
3620;47.5384;7.92038;421
3621;47.5332;8.02636;401
3622;47.5279;8.13231;503
3623;47.5226;8.23825;425
3624;47.5171;8.34417;531
3625;47.5116;8.45006;501
3626;47.506;8.55593;463
3627;47.5002;8.66178;515
3628;47.4944;8.76761;515
3629;47.4885;8.87341;602
3630;47.4824;8.97919;547
3631;47.4763;9.08494;605
3632;47.4701;9.19067;557
3633;47.4638;9.29638;658
3634;47.4574;9.40206;617
3635;47.4509;9.50771;726
3636;47.4443;9.61334;530
3637;47.4376;9.71894;432
3638;47.4308;9.82451;863
3639;47.4239;9.93006;889
3640;47.4169;10.0356;1212
3641;47.4716;-3.13259;2
3642;47.4862;-2.8149;9
3643;47.4909;-2.70897;4
3644;47.4954;-2.60301;2
3645;47.4999;-2.49704;7
3646;47.5043;-2.39106;29
3647;47.5086;-2.28505;32
3648;47.5127;-2.17903;41
3649;47.5168;-2.07299;30
3650;47.5208;-1.96693;24
3651;47.5247;-1.86086;35
3652;47.5285;-1.75478;42
3653;47.5322;-1.64868;55
3654;47.5358;-1.54256;46
3655;47.5393;-1.43643;54
3656;47.5427;-1.33029;55
3657;47.546;-1.22413;55
3658;47.5492;-1.11796;49
3659;47.5523;-1.01178;54
3660;47.5554;-0.90559;68
3661;47.5583;-0.79938;71
3662;47.5611;-0.69316;65
3663;47.5638;-0.58694;33
3664;47.5664;-0.4807;28
3665;47.569;-0.37445;31
3666;47.5714;-0.26819;58
3667;47.5737;-0.16192;74
3668;47.576;-0.05564;80
3669;47.5781;0.05065;74
3670;47.5802;0.15694;74
3671;47.5821;0.26325;89
3672;47.584;0.36956;101
3673;47.5857;0.47587;107
3674;47.5874;0.5822;108
3675;47.5889;0.68853;139
3676;47.5904;0.79487;154
3677;47.5918;0.90121;122
3678;47.593;1.00756;130
3679;47.5942;1.11391;125
3680;47.5953;1.22027;120
3681;47.5962;1.32663;100
3682;47.5971;1.433;88
3683;47.5979;1.53937;100
3684;47.5986;1.64574;110
3685;47.5992;1.75211;119
3686;47.5996;1.85849;122
3687;47.6;1.96487;125
3688;47.6003;2.07125;129
3689;47.6005;2.17763;137
3690;47.6006;2.28401;148
3691;47.6006;2.39039;161
3692;47.6005;2.49677;175
3693;47.6003;2.60315;189
3694;47.6;2.70953;175
3695;47.5996;2.81591;163
3696;47.5992;2.92229;195
3697;47.5986;3.02866;239
3698;47.5979;3.13503;253
3699;47.5971;3.2414;274
3700;47.5962;3.34777;259
3701;47.5953;3.45413;272
3702;47.5942;3.56049;226
3703;47.593;3.66684;178
3704;47.5918;3.77319;208
3705;47.5904;3.87953;284
3706;47.5889;3.98587;256
3707;47.5874;4.0922;303
3708;47.5857;4.19852;306
3709;47.584;4.30484;304
3710;47.5821;4.41115;306
3711;47.5802;4.51746;367
3712;47.5781;4.62375;400
3713;47.576;4.73004;430
3714;47.5737;4.83632;449
3715;47.5714;4.94259;431
3716;47.569;5.04885;390
3717;47.5664;5.1551;327
3718;47.5638;5.26134;294
3719;47.5611;5.36756;257
3720;47.5583;5.47378;259
3721;47.5554;5.57999;238
3722;47.5523;5.68618;223
3723;47.5492;5.79236;223
3724;47.546;5.89853;236
3725;47.5427;6.00469;277
3726;47.5393;6.11083;358
3727;47.5358;6.21696;321
3728;47.5322;6.32308;311
3729;47.5285;6.42918;296
3730;47.5247;6.53526;371
3731;47.5208;6.64133;401
3732;47.5168;6.74739;370
3733;47.5127;6.85343;353
3734;47.5086;6.95945;403
3735;47.5043;7.06546;428
3736;47.4999;7.17144;446
3737;47.4954;7.27741;510
3738;47.4909;7.38337;459
3739;47.4862;7.4893;468
3740;47.4814;7.59522;413
3741;47.4766;7.70111;486
3742;47.4716;7.80699;498
3743;47.4666;7.91285;576
3744;47.4614;8.01868;562
3745;47.4562;8.1245;509
3746;47.4508;8.23029;417
3747;47.4454;8.33607;476
3748;47.4399;8.44182;471
3749;47.4342;8.54755;456
3750;47.4285;8.65326;497
3751;47.4227;8.75894;604
3752;47.4168;8.8646;700
3753;47.4107;8.97024;743
3754;47.4046;9.07585;663
3755;47.3984;9.18144;719
3756;47.3921;9.28701;755
3757;47.3857;9.39254;861
3758;47.3792;9.49806;867
3759;47.3726;9.60355;431
3760;47.3659;9.70901;764
3761;47.3591;9.81444;1163
3762;47.3522;9.91985;1025
3763;47.3453;10.0252;1185
3764;47.3948;-3.23093;6
3765;47.4096;-2.91373;1
3766;47.4281;-2.49053;5
3767;47.4325;-2.38468;18
3768;47.4367;-2.27882;8
3769;47.4409;-2.17294;13
3770;47.445;-2.06704;19
3771;47.449;-1.96113;17
3772;47.4528;-1.8552;27
3773;47.4566;-1.74926;26
3774;47.4603;-1.6433;26
3775;47.4639;-1.53733;35
3776;47.4674;-1.43134;31
3777;47.4708;-1.32534;39
3778;47.4741;-1.21933;48
3779;47.4773;-1.1133;63
3780;47.4804;-1.00726;69
3781;47.4835;-0.90121;63
3782;47.4864;-0.79515;58
3783;47.4892;-0.68907;58
3784;47.4919;-0.58299;37
3785;47.4945;-0.47689;35
3786;47.4971;-0.37078;35
3787;47.4995;-0.26467;41
3788;47.5018;-0.15854;46
3789;47.5041;-0.05241;80
3790;47.5062;0.05374;87
3791;47.5082;0.15989;81
3792;47.5102;0.26605;89
3793;47.512;0.37222;106
3794;47.5138;0.47839;117
3795;47.5154;0.58457;120
3796;47.517;0.69076;110
3797;47.5184;0.79695;129
3798;47.5198;0.90315;105
3799;47.5211;1.00936;109
3800;47.5222;1.11557;101
3801;47.5233;1.22178;88
3802;47.5243;1.328;91
3803;47.5252;1.43422;93
3804;47.5259;1.54045;98
3805;47.5266;1.64667;96
3806;47.5272;1.7529;101
3807;47.5277;1.85914;104
3808;47.5281;1.96537;113
3809;47.5284;2.07161;128
3810;47.5286;2.17784;136
3811;47.5287;2.28408;151
3812;47.5287;2.39032;172
3813;47.5286;2.49656;196
3814;47.5284;2.60279;219
3815;47.5281;2.70903;224
3816;47.5277;2.81526;166
3817;47.5272;2.9215;176
3818;47.5266;3.02773;218
3819;47.5259;3.13395;246
3820;47.5252;3.24018;260
3821;47.5243;3.3464;245
3822;47.5233;3.45262;211
3823;47.5222;3.55883;183
3824;47.5211;3.66504;214
3825;47.5198;3.77125;214
3826;47.5184;3.87745;230
3827;47.517;3.98364;266
3828;47.5154;4.08983;244
3829;47.5138;4.19601;277
3830;47.512;4.30218;281
3831;47.5102;4.40835;324
3832;47.5082;4.51451;347
3833;47.5062;4.62066;398
3834;47.5041;4.72681;471
3835;47.5018;4.83294;463
3836;47.4995;4.93907;439
3837;47.4971;5.04518;370
3838;47.4945;5.15129;284
3839;47.4919;5.25739;261
3840;47.4892;5.36347;237
3841;47.4864;5.46955;234
3842;47.4835;5.57561;220
3843;47.4804;5.68166;212
3844;47.4773;5.7877;239
3845;47.4741;5.89373;264
3846;47.4708;5.99974;325
3847;47.4674;6.10574;317
3848;47.4639;6.21173;283
3849;47.4603;6.3177;291
3850;47.4566;6.42366;393
3851;47.4528;6.5296;372
3852;47.449;6.63553;361
3853;47.445;6.74144;405
3854;47.4409;6.84734;432
3855;47.4367;6.95322;565
3856;47.4325;7.05908;500
3857;47.4281;7.16493;521
3858;47.4236;7.27075;708
3859;47.4191;7.37656;608
3860;47.4144;7.48236;515
3861;47.4096;7.58813;590
3862;47.4048;7.69388;685
3863;47.3998;7.79962;645
3864;47.3948;7.90533;635
3865;47.3897;8.01103;473
3866;47.3844;8.1167;424
3867;47.3791;8.22236;466
3868;47.3736;8.32799;473
3869;47.3681;8.4336;520
3870;47.3625;8.53919;489
3871;47.3568;8.64476;535
3872;47.351;8.7503;521
3873;47.345;8.85582;746
3874;47.339;8.96132;909
3875;47.3329;9.06679;808
3876;47.3267;9.17224;866
3877;47.3204;9.27766;1002
3878;47.314;9.38306;1045
3879;47.3075;9.48843;967
3880;47.301;9.59378;445
3881;47.2943;9.6991;962
3882;47.2875;9.8044;1540
3883;47.2806;9.90966;1548
3884;47.2737;10.0149;1557
3885;47.323;-3.22344;29
3886;47.3281;-3.11787;22
3887;47.3378;-2.90666;1
3888;47.3563;-2.48403;21
3889;47.3606;-2.37832;18
3890;47.3649;-2.2726;1
3891;47.3691;-2.16686;2
3892;47.3731;-2.06111;9
3893;47.3771;-1.95534;42
3894;47.381;-1.84955;68
3895;47.3848;-1.74375;54
3896;47.3885;-1.63794;39
3897;47.3921;-1.53211;17
3898;47.3955;-1.42626;27
3899;47.3989;-1.3204;38
3900;47.4022;-1.21453;32
3901;47.4054;-1.10865;31
3902;47.4085;-1.00275;42
3903;47.4115;-0.89684;33
3904;47.4145;-0.79092;41
3905;47.4173;-0.68499;57
3906;47.42;-0.57905;28
3907;47.4226;-0.47309;26
3908;47.4251;-0.36713;25
3909;47.4276;-0.26116;21
3910;47.4299;-0.15518;31
3911;47.4321;-0.04918;44
3912;47.4343;0.05682;56
3913;47.4363;0.16283;81
3914;47.4382;0.26884;86
3915;47.4401;0.37487;99
3916;47.4418;0.4809;99
3917;47.4435;0.58694;97
3918;47.445;0.69298;95
3919;47.4465;0.79903;103
3920;47.4479;0.90509;90
3921;47.4491;1.01115;87
3922;47.4503;1.11722;89
3923;47.4514;1.22329;106
3924;47.4523;1.32936;101
3925;47.4532;1.43544;104
3926;47.454;1.54152;109
3927;47.4547;1.64761;113
3928;47.4552;1.75369;110
3929;47.4557;1.85978;116
3930;47.4561;1.96587;118
3931;47.4564;2.07197;119
3932;47.4566;2.17806;133
3933;47.4567;2.28415;158
3934;47.4567;2.39025;195
