"DateTime","ENLESS_B_TEMP","ENLESS_B_HUMI","ENLESS_H_TEMP","ENLESS_H_HUMI","ENLESS_G_TEMP","ENLESS_G_HUMI","THIB","THIH","THIG"
2018-06-04 18:00:00,22.9533333333333,82.0433333333333,NA,NA,NA,NA,71.7801064444444,NA,NA
2018-06-04 19:00:00,21.105,90.785,NA,NA,NA,NA,69.37113425,NA,NA
2018-06-04 20:00:00,20.5016666666667,91.3616666666667,NA,NA,NA,NA,68.3759176944444,NA,NA
2018-06-04 21:00:00,20.54,91.5733333333333,NA,NA,NA,NA,68.4546026666667,NA,NA
2018-06-04 22:00:00,20.0816666666667,92.9616666666667,NA,NA,NA,NA,67.7471053611111,NA,NA
2018-06-04 23:00:00,19.98,93.2283333333333,NA,NA,NA,NA,67.586141,NA,NA
2018-06-05 00:00:00,19.34,93.7816666666667,NA,NA,NA,NA,66.5048143333333,NA,NA
2018-06-05 01:00:00,19.1166666666667,94.635,NA,NA,NA,NA,66.1569508333333,NA,NA
2018-06-05 02:00:00,19.1266666666667,94.5316666666667,NA,NA,NA,NA,66.1695301111111,NA,NA
2018-06-05 03:00:00,18.7216666666667,94.8683333333333,NA,NA,NA,NA,65.4772264722222,NA,NA
2018-06-05 04:00:00,18.6633333333333,95.0483333333333,NA,NA,NA,NA,65.3828939444444,NA,NA
2018-06-05 05:00:00,18.3533333333333,95.7383333333333,NA,NA,NA,NA,64.8675221111111,NA,NA
2018-06-05 06:00:00,18.5366666666667,95.6416666666667,NA,NA,NA,NA,65.1857102777778,NA,NA
2018-06-05 07:00:00,18.85,95.355,NA,NA,NA,NA,65.7232975,NA,NA
2018-06-05 08:00:00,19.3366666666667,94.56,NA,NA,NA,NA,66.5374453333333,NA,NA
2018-06-05 09:00:00,19.4166666666667,94.7983333333333,NA,NA,NA,NA,66.6890497222222,NA,NA
2018-06-05 10:00:00,19.835,93.89,NA,NA,NA,NA,67.3709215,NA,NA
2018-06-05 11:00:00,20.1183333333333,92.465,NA,NA,NA,NA,67.7821235833333,NA,NA
2018-06-05 12:00:00,20.6233333333333,90.76,NA,NA,NA,NA,68.546964,NA,NA
2018-06-05 13:00:00,21.725,87.42,NA,NA,NA,NA,70.183515,NA,NA
2018-06-05 14:00:00,22.86,83.34,NA,NA,NA,NA,71.738564,NA,NA
2018-06-05 15:00:00,23.2,80.765,NA,NA,NA,NA,72.06732,NA,NA
2018-06-05 16:00:00,23.7116666666667,79.3466666666667,NA,NA,NA,NA,72.7578304444444,NA,NA
